CacheEntryPosition,BatchKeyPath,ProgramName,BatchValueName,ModifiedTime
157,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\MusNotification.exe,AppCompatCache,2021-02-02 01:44:41.1553856
158,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\wsqmcons.exe,AppCompatCache,2021-02-02 01:44:39.2176892
159,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\usoclient.exe,AppCompatCache,2021-02-02 01:44:41.0887072
160,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\sc.exe,AppCompatCache,2018-09-15 05:07:12.6442293
161,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\consent.exe,AppCompatCache,2021-02-02 01:44:50.5781631
162,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a0000000203e8	000a000045630001	014c	windows.immersivecontrolpanel	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
163,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\unregmp2.exe,AppCompatCache,2018-09-15 06:26:20.4567456
164,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\ie4uinit.exe,AppCompatCache,2021-02-02 01:44:54.2740807
165,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\ctfmon.exe,AppCompatCache,2018-09-15 05:06:31.7323559
166,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\SecurityHealthService.exe,AppCompatCache,2021-02-10 19:58:43.1594433
167,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\oobe\UserOOBEBroker.exe,AppCompatCache,2021-02-02 01:44:37.8851176
168,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\lpremove.exe,AppCompatCache,2018-09-15 05:07:01.7527033
169,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\CloudExperienceHostBroker.exe,AppCompatCache,2021-02-02 01:44:43.3036459
170,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\RuntimeBroker.exe,AppCompatCache,2021-02-02 01:44:30.1243104
171,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\smartscreen.exe,AppCompatCache,2021-02-02 01:44:30.1092703
172,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000045630000	014c	Microsoft.Windows.CloudExperienceHost	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
173,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SystemApps\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\Application,AppCompatCache,2020-08-01 21:48:17.6814416
174,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\SystemApps\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\Application,AppCompatCache,2020-08-01 21:48:17.8689425
175,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\rundll32.exe,AppCompatCache,2021-02-02 01:44:40.7548116
176,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Explorer.EXE,AppCompatCache,2021-02-02 01:44:25.6372828
177,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\userinit.exe,AppCompatCache,2018-09-15 05:06:50.9549335
178,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\MDMAgent.exe,AppCompatCache,2021-02-02 01:44:24.4109942
179,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\sihost.exe,AppCompatCache,2021-02-02 01:44:33.6256969
180,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\LogonUI.exe,AppCompatCache,2018-09-15 05:06:29.5603033
181,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\SearchFilterHost.exe,AppCompatCache,2021-02-02 01:44:30.9570420
182,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\SearchProtocolHost.exe,AppCompatCache,2021-02-02 01:44:30.8983844
183,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\TEMP\E2A66EA7-5BF5-4D4C-8FEF-9E6810D1CA42\MpSigStub.exe,AppCompatCache,2020-08-01 18:48:57.0980000
184,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\regsvr32.exe,AppCompatCache,2018-09-15 05:07:20.6448941
185,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Setup\scripts\mpam-fe.exe,AppCompatCache,2021-02-01 12:19:52.9838164
186,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\dxgiadaptercache.exe,AppCompatCache,2018-09-15 05:06:36.6077606
187,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\RemoteFXvGPUDisablement.exe,AppCompatCache,2021-02-02 01:45:02.6495190
188,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\wermgr.exe,AppCompatCache,2021-02-02 01:44:45.6689964
189,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\compattelrunner.exe,AppCompatCache,2021-02-02 01:44:43.9102809
190,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\cmd.exe,AppCompatCache,2021-02-02 01:44:36.3349583
191,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\devicecensus.exe,AppCompatCache,2021-02-02 01:44:46.1893926
192,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\taskhostw.exe,AppCompatCache,2021-02-02 01:44:26.7282067
193,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\SearchIndexer.exe,AppCompatCache,2021-02-02 01:44:31.0317416
194,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\utilman.exe,AppCompatCache,2021-02-02 01:44:43.4269762
195,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\oobe\FirstLogonAnim.exe,AppCompatCache,2018-09-15 05:07:06.6281051
196,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\mcbuilder.exe,AppCompatCache,2021-02-02 01:44:37.2143171
197,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\wbem\wmiprvse.exe,AppCompatCache,2018-09-15 05:06:52.5956940
198,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\winsxs\x86_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.17763.1690_none_fab65c27e0cd20b7\TiWorker.exe,AppCompatCache,2018-09-15 04:08:41.6205805
199,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\DllHost.exe,AppCompatCache,2018-09-15 05:06:50.9549335
200,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\oobe\msoobe.exe,AppCompatCache,2021-02-02 01:44:37.9232186
201,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\oobe\oobeldr.exe,AppCompatCache,2021-02-02 01:44:40.9182494
202,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Microsoft.NET\Framework\v2.0.50727\aspnet_regiis.exe,AppCompatCache,2018-08-29 16:56:00.0000000
203,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\WinSxS\x86_netfx35linq-linqwebconfig_31bf3856ad364e35_10.0.17763.1_none_ebb4040a87d45f1f\LinqWebConfig.exe,AppCompatCache,2018-08-29 16:56:00.0000000
204,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\WinSxS\x86_netfx35cdf-csd_cdf_installer_31bf3856ad364e35_10.0.17763.1_none_ed0366a6cbc16d1b\WFServicesReg.exe,AppCompatCache,2018-08-29 16:56:00.0000000
205,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\Microsoft.NET\Framework\v3.0\Windows Communication Foundation\SMConfigInstaller.exe,AppCompatCache,2021-02-02 01:42:03.2702994
206,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\provtool.exe,AppCompatCache,2021-02-02 01:44:25.3555270
207,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8456300010000	000a000000000000	014c	Microsoft.XboxGameCallableUI	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
208,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000045630001	014c	Microsoft.Windows.ShellExperienceHost	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
209,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000045630001	014c	Microsoft.Windows.SecHealthUI	cw5n1h2txyewy	,AppCompatCache,1601-01-01 00:00:00.0000000
210,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000045630001	014c	Microsoft.Windows.PeopleExperienceHost	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
211,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	0001000b00064563	000a000045630000	014c	Microsoft.Windows.Cortana	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
212,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000000000000	014c	Microsoft.Windows.ContentDeliveryManager	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
213,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000b000000000000	014c	Microsoft.Windows.CloudExperienceHost	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
214,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Windows Defender\NisSrv.exe,AppCompatCache,2021-02-02 01:45:04.5801981
215,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Windows Defender\MpCmdRun.exe,AppCompatCache,2018-09-15 05:06:29.4977986
216,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a00003fab0000	014c	Microsoft.BioEnrollment	cw5n1h2txyewy	,AppCompatCache,1601-01-01 00:00:00.0000000
217,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	000a000045630001	000a000045630001	014c	Microsoft.AccountsControl	cw5n1h2txyewy	,AppCompatCache,1601-01-01 00:00:00.0000000
218,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,0000000b	03e8456300010000	000a0000295b0000	014c	Microsoft.AAD.BrokerPlugin	cw5n1h2txyewy	neutral,AppCompatCache,1601-01-01 00:00:00.0000000
219,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\DrvInst.exe,AppCompatCache,2021-02-02 01:44:37.8540321
220,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Program Files\Windows Defender\MsMpEng.exe,AppCompatCache,2018-09-15 05:06:29.4977986
221,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\spoolsv.exe,AppCompatCache,2021-02-02 01:44:25.4257156
222,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\vssvc.exe,AppCompatCache,2021-02-10 19:58:43.4563180
223,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\servicing\TrustedInstaller.exe,AppCompatCache,2021-02-02 01:44:47.0852958
224,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\System32\Upfc.exe,AppCompatCache,2018-09-15 05:06:41.8135538
225,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\secinit.exe,AppCompatCache,2018-09-15 05:06:59.5493943
226,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\oobe\setup.exe,AppCompatCache,2021-02-02 01:44:40.2765299
227,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\oobe\windeploy.exe,AppCompatCache,2021-02-02 01:44:40.9152414
228,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\dwm.exe,AppCompatCache,2021-02-02 01:44:46.2244859
229,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\sppsvc.exe,AppCompatCache,2021-02-02 01:44:40.6956531
230,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\fontdrvhost.exe,AppCompatCache,2021-02-10 19:58:44.6281925
231,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\svchost.exe,AppCompatCache,2018-09-15 05:06:51.0799452
232,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\lsass.exe,AppCompatCache,2018-09-15 05:06:50.6736593
233,ROOT\ControlSet001\Control\Session Manager\AppCompatCache,C:\Windows\system32\services.exe,AppCompatCache,2021-02-02 01:44:40.9493320
