URL,Title,Visit Time,Visit Count,Visited From,Visit Type,Visit Duration,Web Browser,User Profile,Browser Profile,URL Length,Typed Count,History File,Record ID
https://login.microsoftonline.com/common/oauth2/authorize?response_type=token&client_id=89bee1f7-5e6e-4d8a-9f3d-ecd601259da7&resource=https%3A%2F%2Fwebshell.suite.office.com&redirect_uri=https%3A%2F%2Fwebshell.suite.office.com%2Fiframe%2FTokenFactoryIframe&state=a51af0be-5a7d-49b8-b860-a55683d2665d%7Chttps%3A%2F%2Fwebshell.suite.office.com&client-request-id=c26a090e-4277-4989-85c8-6503e4e1917d&x-client-SKU=Js&x-client-Ver=1.0.15&prompt=none&login_hint=tmoore35%40masonlive.gmu.edu&domain_hint=masonlive.gmu.edu,,3/27/2018 09:35:08,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,514,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,30
https://login.microsoftonline.com/kmsi,,3/27/2018 09:35:04,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,38,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,10
https://login.microsoftonline.com/kmsi,,3/27/2018 09:35:03,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,38,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,22
https://microsoftedgewelcome.microsoft.com/en-us/speed/rs3?source=firstrun,,3/27/2018 09:28:56,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,74,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,2
https://microsoftedgewelcome.microsoft.com/en-us/speed/rs3?source=firstrun,,3/27/2018 09:28:53,2,,,,Internet Explorer 10/11 / Edge,jcloudy,,74,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,2
https://microsoftedgewelcome.microsoft.com/redirect/?source=firstrun,,3/27/2018 09:28:53,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,68,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,1
https://outlook.office.com/autosuggest/api/v2/resources,,3/27/2018 09:35:05,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,55,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,23
https://outlook.office365.com/owa/,,3/27/2018 09:35:07,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,34,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,27
https://outlook.office365.com/owa/prefetch.aspx,,3/27/2018 09:34:28,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,47,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,19
https://outlook.office365.com/owa/SuiteServiceProxy.aspx?suiteServiceReturnUrl=https%3a%2f%2fwww.office.com%2f%3fauth%3d2,,3/27/2018 09:35:08,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,121,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,29
https://outlook.office365.com/owa/SuiteServiceProxy.aspx?suiteServiceUserName=tmoore35%40masonlive.gmu.edu&suiteServiceReturnUrl=https%3A%2F%2Fwww.office.com%2F%3Fauth%3D2&returnUrl=https%3A%2F%2Fwww.office.com%2F%3Fauth%3D2,,3/27/2018 09:35:06,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,224,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,25
https://pixel.mathtag.com/sync/iframe?mt_uuid=7a5d5aba-0b77-4c00-9dee-73e2809514fa&no_iframe=1&mt_adid=170719,,3/27/2018 09:28:55,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,109,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,1
https://portal.office.com/landing,,3/27/2018 09:35:09,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,33,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,33
https://portal.office.com/SuiteServiceProxy.aspx?upn=tmoore35%40masonlive.gmu.edu&suiteServiceReturnUrl=https%3A%2F%2Fwww.office.com%2F%3Fauth%3D2&returnUrl=https%3A%2F%2Fwww.office.com%2F%3Fauth%3D2,,3/27/2018 09:35:10,2,,,,Internet Explorer 10/11 / Edge,jcloudy,,199,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,32
https://webshell.suite.office.com/iframe/null,,3/27/2018 09:35:13,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,45,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,36
https://webshell.suite.office.com/iframe/TokenFactoryIframe?origin=https%3A%2F%2Fwww.office.com&shsid=55b2d0fb-d23a-4a81-bf1d-bdb5441e00d5&cshver=16.00.2236.002,,3/27/2018 09:35:09,4,,,,Internet Explorer 10/11 / Edge,jcloudy,,160,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,26
https://www.bing.com/msa/sso,,3/27/2018 23:41:11,2,,,,Internet Explorer 10/11 / Edge,jcloudy,,28,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,2
https://www.bing.com/search?q=chrome&form=EDGEAR&qs=PF&cvid=230a6354204c4819acf0873dc5868c1b&cc=US&setlang=en-US&DAF0=1,,3/27/2018 09:28:58,2,,,,Internet Explorer 10/11 / Edge,jcloudy,,119,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,3
https://www.bing.com/search?q=chrome&form=EDGEAR&qs=PF&cvid=230a6354204c4819acf0873dc5868c1b&cc=US&setlang=en-US&DAF0=1,,3/27/2018 09:28:58,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,119,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,3
https://www.bing.com/search?q=cloud+storage+solutions&form=EDGTCT&qs=AS&cvid=07d376cb7eab4387a154e1a6ccfbf6f5&cc=US&setlang=en-US&DAF0=1,,3/27/2018 23:41:14,2,,,,Internet Explorer 10/11 / Edge,jcloudy,,136,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,17
https://www.bing.com/search?q=cloud+storage+solutions&form=EDGTCT&qs=AS&cvid=07d376cb7eab4387a154e1a6ccfbf6f5&cc=US&setlang=en-US&DAF0=1,,3/27/2018 23:41:17,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,136,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,46
https://www.bing.com/search?q=google+drive+sync+download&form=WNSGPH&qs=AS&cvid=bc09208ffadb487e9d12d7be5c73c314&pq=google+drive+sync&cc=US&setlang=en-US&DAF0=1&nclid=2004906FBE1CAFBB876C8E4BA5A9277F&ts=1522193930207,,3/27/2018 23:38:57,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,216,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,14
https://www.bing.com/search?q=google+drive+sync+download&form=WNSGPH&qs=AS&cvid=bc09208ffadb487e9d12d7be5c73c314&pq=google+drive+sync&cc=US&setlang=en-US&DAF0=1&nclid=2004906FBE1CAFBB876C8E4BA5A9277F&ts=1522193930207&nclidts=1522193930&tsms=207,,3/27/2018 23:38:57,7,,,,Internet Explorer 10/11 / Edge,jcloudy,,244,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,13
https://www.bing.com/search?q=google+drive+sync+download&form=WNSGPH&qs=AS&cvid=bc09208ffadb487e9d12d7be5c73c314&pq=google+drive+sync&cc=US&setlang=en-US&DAF0=1&nclid=2004906FBE1CAFBB876C8E4BA5A9277F&ts=1522193930207&nclidts=1522193930&tsms=207,,3/27/2018 23:38:57,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,244,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,38
https://www.bing.com/secure/Passport.aspx?popup=1&ssl=1&wa=wsignin1.0,,3/27/2018 23:39:03,2,,,,Internet Explorer 10/11 / Edge,jcloudy,,69,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,40
https://www.bing.com/secure/Passport.aspx?sso=1&wa=wsignin1.0,,3/27/2018 23:41:12,2,,,,Internet Explorer 10/11 / Edge,jcloudy,,61,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,10
https://www.google.com/chrome/?utm_source=bing&utm_medium=sem&utm_campaign=1001342%7CChromeWin10%7CUS%7Cen%7CHybrid%7CText%7CBKWS~TopKWDS-Exact&brand=CHBF&ds_kid=43700010220923513&utm_source=bing&utm_medium=cpc&utm_campaign=1003943%20%7C%20Chrome%20Win10%20%7C%20US%20%7C%20en%20%7C%20Hybrid%20%7C%20Text%20%7C%20BKWS%20~%20Top%20KWDS%20-%20Exact&utm_term=chrome&utm_content=Chrome%20-%20Exact&gclid=CLGw9auYjNoCFSWSxQIdWWgPwQ&gclsrc=ds&dclid=CLr2iqyYjNoCFUl0AQodug4MGg,,3/27/2018 09:29:05,2,,,,Internet Explorer 10/11 / Edge,jcloudy,,469,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,5
https://www.google.com/chrome/?utm_source=bing&utm_medium=sem&utm_campaign=1001342%7CChromeWin10%7CUS%7Cen%7CHybrid%7CText%7CBKWS~TopKWDS-Exact&brand=CHBF&ds_kid=43700010220923513&utm_source=bing&utm_medium=cpc&utm_campaign=1003943%20%7C%20Chrome%20Win10%20%7C%20US%20%7C%20en%20%7C%20Hybrid%20%7C%20Text%20%7C%20BKWS%20~%20Top%20KWDS%20-%20Exact&utm_term=chrome&utm_content=Chrome%20-%20Exact&gclid=CLGw9auYjNoCFSWSxQIdWWgPwQ&gclsrc=ds&dclid=CLr2iqyYjNoCFUl0AQodug4MGg,,3/27/2018 09:29:07,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,469,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,9
https://www.google.com/chrome/browser/?utm_source=bing&utm_medium=sem&utm_campaign=1001342%7cChromeWin10%7cUS%7cen%7cHybrid%7cText%7cBKWS~TopKWDS-Exact&brand=CHBF&ds_kid=43700010220923513&utm_source=bing&utm_medium=cpc&utm_campaign=1003943%20%7C%20Chrome%20Win10%20%7C%20US%20%7C%20en%20%7C%20Hybrid%20%7C%20Text%20%7C%20BKWS%20~%20Top%20KWDS%20-%20Exact&utm_term=chrome&utm_content=Chrome%20-%20Exact&gclid=CLGw9auYjNoCFSWSxQIdWWgPwQ&gclsrc=ds&dclid=CLr2iqyYjNoCFUl0AQodug4MGg,,3/27/2018 09:29:05,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,477,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,4
https://www.google.com/chrome/thankyou.html?brand=CHBF&statcb=0&installdataindex=defaultbrowser,,3/27/2018 09:29:25,2,,,,Internet Explorer 10/11 / Edge,jcloudy,,95,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,6
https://www.google.com/chrome/thankyou.html?brand=CHBF&statcb=0&installdataindex=defaultbrowser,,3/27/2018 09:29:27,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,95,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,15
https://www.google.com/drive/download/,,3/27/2018 23:39:44,2,,,,Internet Explorer 10/11 / Edge,jcloudy,,38,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,41
https://www.google.com/drive/download/,,3/27/2018 23:39:32,2,,,,Internet Explorer 10/11 / Edge,jcloudy,,38,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,15
https://www.google.com/drive/download/thankyou/,,3/27/2018 23:39:55,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,47,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,43
https://www.google.com/drive/download/thankyou/,,3/27/2018 23:39:55,2,,,,Internet Explorer 10/11 / Edge,jcloudy,,47,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,16
https://www.google.com/intl/en/chrome/browser/privacy/eula_text.html,,3/27/2018 09:29:26,2,,,,Internet Explorer 10/11 / Edge,jcloudy,,68,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,6
https://www.msn.com/spartan/en-us/secure/silentpassport?secure=true&,,3/27/2018 23:41:11,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,68,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,8
https://www.msn.com/spartan/en-us/secure/silentpassport?secure=true&wa=wsignin1.0,,3/27/2018 23:41:10,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,81,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,5
https://www.office.com/,,3/27/2018 09:34:22,2,,,,Internet Explorer 10/11 / Edge,jcloudy,,23,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,7
https://www.office.com/,,3/27/2018 09:35:04,2,,,,Internet Explorer 10/11 / Edge,jcloudy,,23,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,16
https://www.office.com/?auth=2,,3/27/2018 09:35:05,2,,,,Internet Explorer 10/11 / Edge,jcloudy,,30,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,11
https://www.office.com/?auth=2,,3/27/2018 09:35:05,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,30,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,24
https://www.office.com/favicon.ico,,3/27/2018 09:35:05,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,34,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,12
https://www.office.com/prefetch/prefetch,,3/27/2018 09:34:28,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,40,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,18
javascript:false,,3/27/2018 23:41:10,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,16,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,6
ms-settings:defaultapps,,3/27/2018 23:39:13,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,23,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,7
ms-settings:windowsupdate,,3/27/2018 09:27:12,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,25,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,2
ms-windows-store:pdp?ProductId=9WZDNCRFJ1P3&ocid=QF,,3/27/2018 09:52:02,1,,,,Internet Explorer 10/11 / Edge,jcloudy,,51,,C:\temp\2024LoneWolf\tout\D\Users\jcloudy\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,6
