CreationUTC,ExpiresUTC,LastAccessUTC,HostKey,Name,Path,IsSecure,IsHttpOnly,HasExpiration,IsPersistent,Priority,SourcePort,SourceFile
2020-08-09 19:03:16,2021-05-06 19:10:22,2020-08-09 19:04:22,.crwdcntrl.net,_cc_id,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:16,2021-05-06 19:03:16,2020-08-09 19:04:22,.crwdcntrl.net,_cc_cc,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:16,2021-05-06 19:03:16,2020-08-09 19:04:22,.crwdcntrl.net,_cc_aud,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:17,2022-08-09 19:04:24,2020-08-09 19:04:24,.im-apps.net,imid_secure,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:17,2022-08-09 19:04:24,2020-08-09 19:04:24,.im-apps.net,imid_created_secure,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:37,2022-08-09 19:03:37,2020-09-08 14:15:19,.twitter.com,personalization_id,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:37,2021-09-08 19:04:20,2020-08-09 19:06:20,edition.cnn.com,_cb,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:44,2020-09-08 19:03:44,2020-08-09 19:03:44,mms.cnn.com,_sp_v1_uid,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:44,2020-09-08 19:03:44,2020-08-09 19:03:44,mms.cnn.com,_sp_v1_data,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:44,2020-09-08 19:03:44,2020-08-09 19:03:44,mms.cnn.com,_sp_v1_ss,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:44,2020-09-08 19:03:44,2020-08-09 19:03:44,mms.cnn.com,_sp_v1_opt,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:44,2020-09-08 19:03:44,2020-08-09 19:03:44,mms.cnn.com,_sp_v1_csv,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:44,2020-09-08 19:03:44,2020-08-09 19:03:44,mms.cnn.com,_sp_v1_lt,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:47,2021-08-09 19:04:39,2020-08-09 19:03:48,www.soapui.org,CMSPreferredCulture,/,Yes,Yes,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:47,2022-08-09 19:03:53,2020-08-09 19:03:53,.soapui.org,_ga,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:47,2022-08-09 19:03:53,2020-08-09 19:03:53,.soapui.org,_mkto_trk,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:47,2022-08-09 19:03:53,2020-08-09 19:03:53,.6sc.co,6suuid,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:48,2022-08-09 19:03:53,2020-08-09 19:03:53,www.soapui.org,driftt_aid,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:48,2020-11-07 18:03:53,2020-08-09 19:03:53,.soapui.org,_fbp,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:48,2022-08-09 19:03:48,2020-08-09 19:03:48,www.soapui.org,_gd_visitor,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:48,2022-08-09 19:03:48,2020-08-09 19:03:48,www.soapui.org,_gd_svisitor,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:48,2020-12-07 13:15:18,2020-10-15 12:01:30,.linkedin.com,li_sugr,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:48,2022-08-10 06:41:20,2020-10-15 12:01:30,.linkedin.com,bcookie,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:48,2022-08-10 06:41:20,2020-09-08 14:13:03,.www.linkedin.com,bscookie,/,Yes,Yes,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:49,2021-08-10 01:03:53,2020-08-09 19:03:53,.www.soapui.org,__adroll_fpc,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:49,2021-08-10 19:04:03,2020-08-09 19:04:03,.advertising.com,APID,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:49,2021-08-09 19:03:49,2021-02-13 21:07:40,.pippio.com,did,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:49,2021-08-09 19:03:49,2021-02-13 21:07:40,.pippio.com,didts,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:49,2021-03-10 14:14:16,2020-12-10 14:14:16,.3lift.com,tluid,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:49,2021-06-25 20:59:21,2021-02-13 21:07:40,.yahoo.com,APID,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:53,2021-08-09 19:03:53,2020-08-09 19:03:53,.www.soapui.org,__ar_v4,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:54,2021-09-08 19:03:54,2020-08-09 19:03:54,d.adroll.com,__adroll,/,Yes,Yes,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:54,2021-09-08 19:03:54,2020-08-09 19:03:54,.adroll.com,__adroll_shared,/,Yes,Yes,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:58,2020-09-08 19:03:58,2020-08-09 19:03:58,www.guru99.com,_pbjs_userid_consent_data,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:58,2021-08-09 19:03:58,2020-08-09 19:03:58,.guru99.com,_pubcid,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:58,2031-07-22 19:03:58,2020-08-09 19:03:58,www.guru99.com,_omappvp,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:58,2021-08-09 19:04:08,2020-08-09 19:04:08,.lijit.com,ljt_reader,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:59,2022-08-09 19:03:59,2020-08-09 19:03:59,.guru99.com,_ga,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:59,2021-09-06 19:03:59,2020-08-09 19:03:59,.smartadserver.com,pid,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:59,2021-09-06 19:03:59,2020-08-09 19:03:59,.smartadserver.com,pdomid,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:59,2021-08-09 19:03:59,2020-08-09 19:03:59,prebid.a-mo.net,__amc,/,Yes,Yes,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:03:59,2021-08-09 19:03:59,2020-08-09 19:03:59,.a-mo.net,amuid2,/,Yes,Yes,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:01,2020-09-08 19:04:01,2020-08-09 19:04:01,www.guru99.com,omSeen-etuppngfscafkp5wvxja,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:01,2020-09-08 19:04:01,2020-08-09 19:04:01,www.guru99.com,omSeen-mou3gpxnnmau1hku0x9y,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:01,2021-08-09 19:04:01,2020-08-09 19:04:01,.adhigh.net,gi_u,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:01,2020-11-07 18:04:01,2020-08-09 19:04:01,.m6r.eu,id,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:01,2021-02-05 18:04:01,2020-08-09 19:04:01,.rutarget.ru,userId,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:01,2021-09-06 19:04:00,2020-08-09 19:04:01,.travelaudience.com,_tracker,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:01,2021-09-06 19:04:00,2020-08-09 19:04:01,ads.travelaudience.com,_tt_travelaudience,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:01,2021-08-09 19:04:02,2020-08-09 19:04:02,pool.admedo.com,tuuid,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:01,2021-08-09 19:04:01,2020-08-09 19:04:01,pool.admedo.com,c,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:01,2021-08-09 19:04:02,2020-08-09 19:04:02,pool.admedo.com,tuuid_lu,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:02,2022-03-11 17:04:39,2020-08-09 19:04:02,.guru99.com,__gads,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:02,2022-08-09 19:04:02,2020-08-09 19:04:02,.bumlam.com,guid,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:02,2020-09-08 19:04:02,2020-08-09 19:04:02,.adkernel.com,ADKUID,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:02,2022-03-11 17:04:40,2020-12-10 14:14:14,.rfihub.com,smd,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:02,2021-08-09 19:04:08,2020-08-09 19:04:08,.lijit.com,ljtrtbexp,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:02,2020-10-08 19:04:02,2020-08-09 19:04:02,www.guru99.com,pbjs-unifiedid,/,No,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:03,2021-08-09 19:04:09,2020-08-09 19:04:08,e.serverbid.com,azk,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:04,2020-11-07 18:04:04,2020-08-09 19:04:04,.emxdgt.com,euid,/,Yes,Yes,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:04,2020-11-07 18:04:04,2020-08-09 19:04:04,.emxdgt.com,eapn_id,/,Yes,Yes,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:04,2021-09-03 19:04:04,2021-02-13 21:34:44,.bing.com,MUID,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:04,2022-08-09 19:04:05,2020-10-15 12:01:30,.mfadsrvr.com,tuuid,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:04,2022-08-09 19:04:04,2020-10-15 12:01:30,.mfadsrvr.com,c,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:04,2022-08-09 19:04:05,2020-10-15 12:01:30,.mfadsrvr.com,tuuid_lu,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-10-15 12:01:51,.creativecdn.com,u,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-10-15 12:01:51,.creativecdn.com,ts,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2022-02-14 17:04:43,2020-08-09 19:04:05,.acuityplatform.com,aum,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_1,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_23,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_3,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_85,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-09-08 19:04:05,2020-08-09 19:04:05,.mookie1.com,id,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-09-08 19:04:05,2020-08-09 19:04:05,.mookie1.com,mdata,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-09-08 19:04:05,2020-08-09 19:04:05,.mookie1.com,ov,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_43,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_49,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_83,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
2020-08-09 19:04:05,2021-08-09 19:04:05,2020-08-09 19:04:05,.lijit.com,_ljtrtb_27,/,Yes,No,Yes,Yes,1,443,C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Local\Google\Chrome\User Data\Default\Cookies
