URL,Title,Visit Time,Visit Count,Visited From,Visit Type,Web Browser,User Profile,Browser Profile,URL Length,Typed Count,History File,Record ID
http://www.foruum.co/images/home-network-design-networking-for-a-single-family-home-case-house-arkko-1433-x-792.jpg,home-network-design-networking-for-a-single-family-home-case-house-arkko-1433-x-792.jpg (1433×792),6/21/2016 12:18:12,1,https://www.google.jo/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwj0mNmCjbnNAhWSzRoKHYF2BvQQjBwIBA&url=http%3A%2F%2Fwww.foruum.co%2Fimages%2Fhome-network-design-networking-for-a-single-family-home-case-house-arkko-1433-x-792.jpg&psig=AFQjCNHBlGpeu3XAdhfwxd7-Gneqh4eiTA&ust=1466597879323449,Link,Chrome,Hunter,Default,115,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,392
http://www.googleadservices.com/pagead/aclk?sa=L&ai=Crz7ToY9oV6TqEqeG7gb19LbYBb7VsvwG_qvo14ACj9_Vpw0IABABYJEDoAGil6rpA8gBAakCBUir2OP3sj6qBCFP0ECoVcsdcpMbO1mh9OEVGeVZgo_J9Sh2nwBWE7IEbYGIBgHSBg0Q1sjYARjJh4ivECgBgAfG6NUWiAcBkAcCqAemvhvYBwE&ohost=www.google.jo&cid=CAESIuD2Y-fbF354X2-qIoNn-kwzQFCcCXpFHA4gAPbc-WkMzx4&sig=AOD64_1DoDJq0rhZu4V4yF_19QShel-HuA&ctype=4&clui=1&q=&ved=0ahUKEwiN7_fM87fNAhWIHxoKHXWcC5sQqyQIHigA&adurl=https://www.teamviewer.com/download/windows.aspx%3Fpid%3Dgoogle.tv.teamviewer_exact_sl2.s.int,TeamViewer Windows Download,6/21/2016 00:51:50,1,,Link,Chrome,Hunter,Default,515,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,232
http://www.gutterkitties.co.nz/sites/default/files/images/gutter.jpg,gutter.jpg (500×340),6/21/2016 09:29:28,1,,Link,Chrome,Hunter,Default,68,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,54
http://www.hdwallpapery.com/static/images/1907906_cBpi8Hg.jpg,1907906_cBpi8Hg.jpg (640×400),6/21/2016 09:46:26,2,"https://www.google.jo/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=&url=http%3A%2F%2Fwww.hdwallpapery.com%2Fstatic%2Fimages%2F1907906_cBpi8Hg.jpg&bvm=bv.124817099,d.d24&psig=AFQjCNFEVZBTDqKQMLfFuv-B4e71q5oyMQ&ust=1466552641516287",Link,Chrome,Hunter,Default,61,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,192
http://www.hdwallpapery.com/static/images/1907906_cBpi8Hg.jpg,1907906_cBpi8Hg.jpg (640×400),6/21/2016 09:46:34,2,,Link,Chrome,Hunter,Default,61,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,195
http://www.hdwallpapery.com/static/images/Abstract-Fringe-Wallpapers-HD-Download-77829_H97lpMw.jpg,Abstract-Fringe-Wallpapers-HD-Download-77829_H97lpMw.jpg (2560×1600),6/21/2016 09:46:33,1,,Link,Chrome,Hunter,Default,98,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,194
http://www.hdwallpapery.com/static/images/wallpapers-hd-7986-8317-hd-wallpapers_cBzejsZ.jpg,wallpapers-hd-7986-8317-hd-wallpapers_cBzejsZ.jpg (1920×1080),6/21/2016 09:46:38,1,,Link,Chrome,Hunter,Default,91,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,196
http://www.hdwallpapery.com/wallpaper-hd/page/4#static/images/1907906_cBpi8Hg.jpg,www.hdwallpapery.com Wallpaper HD page 4,6/21/2016 09:46:26,1,http://www.hdwallpapery.com/static/images/1907906_cBpi8Hg.jpg,Link,Chrome,Hunter,Default,81,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,193
http://www.imgbase.info/images/safe-wallpapers/miscellaneous/technology/47745_technology_programming_code.jpg,Programming Code Wallpaper | 1920x1200 | ID:47745,6/21/2016 09:45:57,1,"https://www.google.jo/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=&url=http%3A%2F%2Fwww.imgbase.info%2Fimages%2Fsafe-wallpapers%2Fmiscellaneous%2Ftechnology%2F47745_technology_programming_code.jpg&bvm=bv.124817099,d.d24&psig=AFQjCNFEVZBTDqKQMLfFuv-B4e71q5oyMQ&ust=1466552641516287",Link,Chrome,Hunter,Default,109,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,176
http://www.jetico.com/download,Data Wiping Software Download to Securely Erase Files - Jetico Inc. Oy,6/21/2016 10:56:22,1,https://www.jetico.com/download,Link,Chrome,Hunter,Default,30,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,304
http://www.jetico.com/products/personal-privacy/bcwipe/,Permanently Delete Files | Wipe Files with BCWipe - Jetico Inc. Oy,6/21/2016 10:54:22,1,"https://www.google.jo/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&sqi=2&ved=0ahUKEwiUq8Sj-rjNAhVMXBoKHZSzABMQFggaMAA&url=http%3A%2F%2Fwww.jetico.com%2Fproducts%2Fpersonal-privacy%2Fbcwipe%2F&usg=AFQjCNGqK6sMg9L78Kcdmo8dcuNYqRoCjg&sig2=Mt5o3dXYAtiKcOsmAhvlPA&bvm=bv.124817099,d.bGs",Link,Chrome,Hunter,Default,55,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,295
http://www.kindredkitties.org/sites/default/files/styles/slider_image/public/slideshow/slide-cat-laying-down.png?itok=CGtuO5OD,slide-cat-laying-down.png (634×336),6/21/2016 09:29:38,1,https://www.google.jo/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwjZmNae4bfNAhWHWRQKHaVyBesQjBwIBA&url=http%3A%2F%2Fwww.kindredkitties.org%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fslider_image%2Fpublic%2Fslideshow%2Fslide-cat-laying-down.png%3Fitok%3DCGtuO5OD&psig=AFQjCNHB3tO7fLTqv9lWfX3gauXnbkrD1w&ust=1466551752714953,Link,Chrome,Hunter,Default,126,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,61
http://www.kooora.com/,??????: ?????? ?????? ??????? ?????,6/21/2016 09:33:00,1,http://kooora.com/,Typed URL,Chrome,Hunter,Default,22,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,103
http://www.metasploit.com/,Penetration Testing Software | Metasploit,6/21/2016 09:27:03,1,,Auto TopLevel,Chrome,Hunter,Default,26,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,47
http://www.msn.com/?ocid=iehp,,6/21/2016 08:38:50,0,,Link,Chrome,Hunter,Default,29,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,4
http://www.msn.com/en-ae/?ocid=iehp,"MSN UAE - Login to Hotmail, Facebook, Skype and read latest news, videos, pictures",6/21/2016 08:40:38,1,,Link,Chrome,Hunter,Default,35,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,6
http://www.msn.com/en-ae/video/news/can-very-hot-drinks-cause-cancer/vi-AAhjDD4?ocid=iehp,Very hot drinks cause cancer?,6/21/2016 08:41:06,1,,Link,Chrome,Hunter,Default,89,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,7
http://www.msn.com/en-ae/video/news/mumbai-cops-have-embraced-yoga-and-are-loving-it/vi-AAhjEQj?ocid=iehp,Mumbai cops have embraced yoga and are loving it,6/21/2016 08:41:43,1,,Link,Chrome,Hunter,Default,105,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,5
http://www.openwall.com/john/,John the Ripper password cracker,6/21/2016 10:59:27,1,"https://www.google.jo/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwj9q9i1-7jNAhVMIpoKHTXyDTMQFggaMAA&url=http%3A%2F%2Fwww.openwall.com%2Fjohn%2F&usg=AFQjCNFrCSIEQUjDNDqEEFWYWSjUb6yA8g&sig2=RGFcQKzN0BrAcMaw0MiJEw&bvm=bv.124817099,d.bGs",Link,Chrome,Hunter,Default,29,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,319
http://www.orangedonkey.net/wp-content/uploads/2011/06/Breathtaking-Kitties14.jpg,Breathtaking-Kitties14.jpg (600×427),6/21/2016 09:30:21,1,https://www.google.jo/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwi38ba04bfNAhWJUhQKHQ9nD5wQjBwIBA&url=http%3A%2F%2Fwww.orangedonkey.net%2Fwp-content%2Fuploads%2F2011%2F06%2FBreathtaking-Kitties14.jpg&psig=AFQjCNHB3tO7fLTqv9lWfX3gauXnbkrD1w&ust=1466551752714953,Link,Chrome,Hunter,Default,81,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,68
http://www.oxid.it/cain.html,oxid.it - Cain & Abel,6/21/2016 10:55:27,1,"https://www.google.jo/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwij5evC-rjNAhXpHJoKHWLKD10QFggaMAA&url=http%3A%2F%2Fwww.oxid.it%2Fcain.html&usg=AFQjCNEdr5Et0DoEm4kWBTIBi5Hu0an-qQ&sig2=fCFFLKDeE8XH4iGX4q6wcw&bvm=bv.124817099,d.bGs",Link,Chrome,Hunter,Default,28,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,301
http://www.psut.edu.jo/content/about,About | PSUT,6/21/2016 09:14:02,1,,Link,Chrome,Hunter,Default,36,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,18
http://www.putty.org/,Download PuTTY - a free SSH and telnet client for Windows,6/20/2016 23:57:11,1,"https://www.google.jo/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwiht-2w57fNAhVFWRQKHby1DPkQFggaMAA&url=http%3A%2F%2Fwww.putty.org%2F&usg=AFQjCNE0r1uUqUKy9FRz8-A1SvPozOKa4g&sig2=khMtW8vxN1s_W_3JzZnrXg&bvm=bv.124817099,d.bGs",Link,Chrome,Hunter,Default,21,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,210
http://www.slideshare.net/IntelSecurity/data-exfiltration-in-depth-webinar,Data Exfiltration in Depth,6/21/2016 09:39:04,1,http://www.slideshare.net/phdays/dns-exfiltration-using-sqlmap-13376798,Link,Chrome,Hunter,Default,74,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,137
http://www.slideshare.net/phdays/dns-exfiltration-using-sqlmap-13376798,DNS Exfiltration Using sqlmap,6/21/2016 09:38:17,1,https://www.google.jo/url?sa=i&rct=j&q=&esrc=s&source=imgres&cd=&ved=0ahUKEwjHiIv74rfNAhXDbBoKHf2UCKgQjxwIAw&url=http%3A%2F%2Fwww.slideshare.net%2Fphdays%2Fdns-exfiltration-using-sqlmap-13376798&psig=AFQjCNHb-WspAUJJlQsUNe1_qlqedmmKCQ&ust=1466552237738299,Link,Chrome,Hunter,Default,71,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,136
http://www.teamviewer.com/company/shutdown.aspx?version=11.0.59518,,6/21/2016 12:14:39,1,,,Internet Explorer 10/11 / Edge,Hunter,,66,,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,101
http://www.teamviewer.com/en/download/windows/?pid=google.tv.teamviewer_exact_sl2.s.int&gclid=CjwKEAjwqJ67BRCzzJ7Hy-LYlFYSJABwp9PGq30ebjyaD8m4S_M0nPpmjPON3DqU3V3CTn6rL9-yMxoC3azw_wcB,TeamViewer Windows Download,6/21/2016 00:51:50,1,https://www.teamviewer.com/en/download/windows.aspx?pid=google.tv.teamviewer_exact_sl2.s.int&gclid=CjwKEAjwqJ67BRCzzJ7Hy-LYlFYSJABwp9PGq30ebjyaD8m4S_M0nPpmjPON3DqU3V3CTn6rL9-yMxoC3azw_wcB,Link,Chrome,Hunter,Default,182,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,235
http://www.verot.net/socks.htm,"How to bypass strict firewalls on public wifi hotspots and restricted networks, by tunneling blocked ports and protocols - verot.net",6/20/2016 23:56:15,1,"https://www.google.jo/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=0ahUKEwinsJCQ57fNAhUDuRQKHZRjD68QFggqMAI&url=http%3A%2F%2Fwww.verot.net%2Fsocks.htm&usg=AFQjCNHp9M1a7F4ROjVmn0adfFn94_jtWA&sig2=6S7vMIR1TMkWzFeBML2xQg&bvm=bv.124817099,d.bGs",Link,Chrome,Hunter,Default,30,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,202
http://www.walldevil.com/wallpapers/a91/wallpaper-linux-hacking-wallpapers.jpg,wallpaper-linux-hacking-wallpapers.jpg (1920×1080),6/21/2016 09:45:33,1,"https://www.google.jo/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwjbroHn5LfNAhVIPhQKHSrUBtwQjBwIBA&url=http%3A%2F%2Fwww.walldevil.com%2Fwallpapers%2Fa91%2Fwallpaper-linux-hacking-wallpapers.jpg&bvm=bv.124817099,d.d24&psig=AFQjCNFEVZBTDqKQMLfFuv-B4e71q5oyMQ&ust=1466552641516287",Link,Chrome,Hunter,Default,78,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,170
http://www.wallpapervortex.com/wallpaper-47745_technology_programming_code.html,Programming Code Wallpaper | 1920x1200 | ID:47745,6/21/2016 09:45:57,1,http://www.imgbase.info/images/safe-wallpapers/miscellaneous/technology/47745_technology_programming_code.jpg,Link,Chrome,Hunter,Default,79,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,177
http://www.wallpapervortex.com/wallpaper-47745_technology_programming_code.html#.V2kM1usrK1s,,6/21/2016 09:45:58,1,http://www.wallpapervortex.com/wallpaper-47745_technology_programming_code.html,Link,Chrome,Hunter,Default,92,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,178
http://www.wikihow.com/Bypass-a-Firewall-or-Internet-Filter,9 Easy Ways to Bypass a Firewall or Internet Filter,6/20/2016 23:56:03,1,"https://www.google.jo/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwinsJCQ57fNAhUDuRQKHZRjD68QFggaMAA&url=http%3A%2F%2Fwww.wikihow.com%2FBypass-a-Firewall-or-Internet-Filter&usg=AFQjCNGOoJQBZhDuOloP8J3F1ZIIek6Jkg&sig2=Obbahl1ed0ZdUcg6-XwZuw&bvm=bv.124817099,d.bGs",Link,Chrome,Hunter,Default,59,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,200
https://accounts.google.com/AccountChooser?Email=ehptmsgs@gmail.com&continue=https://security.google.com/settings/security/activity?rfn%3D27%26rfnc%3D1%26asae%3D2,Security - Devices,6/21/2016 13:00:54,1,https://www.google.com/url?hl=en&q=https://accounts.google.com/AccountChooser?Email%3Dehptmsgs@gmail.com%26continue%3Dhttps://security.google.com/settings/security/activity?rfn%253D27%2526rfnc%253D1%2526asae%253D2&source=gmail&ust=1466600348080000&usg=AFQjCNHWokDH65McBIsgFGWoEteyR0i5Sw,Link,Chrome,Hunter,Default,162,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,406
https://accounts.google.com/RefreshSID?continue=https://myaccount.google.com/?utm_source%3DOGB%26pli%3D1%26nlr%3D1,My Account,6/20/2016 23:58:49,1,https://myaccount.google.com/?utm_source=OGB&pli=1,Link,Chrome,Hunter,Default,114,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,219
https://accounts.google.com/ServiceLogin?service=accountsettings&passive=1209600&osid=1&continue=https://myaccount.google.com/?utm_source%3DOGB&followup=https://myaccount.google.com/?utm_source%3DOGB,My Account,6/20/2016 23:58:49,1,https://myaccount.google.com/?utm_source=OGB,Link,Chrome,Hunter,Default,199,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,216
https://accounts.google.com/ServiceLogin?service=accountsettings&passive=1209600&osid=1&continue=https://security.google.com/settings/security/activity?rfn%3D27%26rfnc%3D1%26asae%3D2%26authuser%3D0&followup=https://security.google.com/settings/security/activity?rfn%3D27%26rfnc%3D1%26asae%3D2%26authuser%3D0&emr=1&mrp=security-activity--activity,Security - Devices,6/21/2016 13:00:54,1,https://security.google.com/settings/security/activity?rfn=27&rfnc=1&asae=2&authuser=0,Link,Chrome,Hunter,Default,345,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,408
https://accounts.google.com/ServiceLogin?service=mail&passive=true&rm=false&continue=https://mail.google.com/mail/&ss=1&scc=1&ltmpl=default&ltmplcache=2&emr=1&osid=1,Gmail,6/21/2016 09:14:38,1,https://mail.google.com/mail/,Link,Chrome,Hunter,Default,165,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,23
https://accounts.google.jo/accounts/SetSID?ssdc=1&sidt=ALWU2cswGR7dhyhL%2BTJuA6EPyhJBnsVYugLYCks78Em7i5ay6VKW0v4XbwISmBhsdJIAsfRLfRyQxV8k%2F2n8Nudh4xFRLsEZA915DD4KF4Wni6ON7DMoJ8HoYygdPc%2FT%2BXenm6M47EVUPVYjZA0YpXdbPIhZjNmecowYrCsLCj6%2Fd8L6z957jiiTa5GExURjUXQhmRbzWSr9%2BvLCYa%2BB5ScCz4R%2BjePrxh1lWpZBEJ6ETKgpe5X025lNEXFXxjgzzIxSMgQVuDU%2B&continue=https%3A%2F%2Fmyaccount.google.com%2F%3Futm_source%3DOGB%26pli%3D1%26nlr%3D1,My Account,6/20/2016 23:58:49,1,https://accounts.youtube.com/accounts/SetSID?ssdc=1&sidt=ALWU2cvIEs1c%2FaBhtmWhQ8AAsQ%2Fxe3%2Fv4UL0TMdo5Ze94rXZp4lRAY473vgo0vNTWUusIuiH%2Bg%2FZA5sd%2FbavcNfPRSeFjKfv2lXIkdir8nijZcScfoCZZhKgOIklW1aSuBMAUKEFW3evUOowZaLJbLjFnkvZFFCysKgqH2wQLVWEK7imOruCw%2BYE%2BpCCj%2Bmy27lKHx4DNIow%2Fuoq4a%2BoFZOC6ZpU79k928%2BYtfaAL70cHsH4O2u3whOab4hD56Amq4EFNsxIgCz2&continue=https%3A%2F%2Fmyaccount.google.com%2F%3Futm_source%3DOGB%26pli%3D1%26nlr%3D1&dbus=JO,Link,Chrome,Hunter,Default,427,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,221
https://accounts.youtube.com/accounts/SetSID?ssdc=1&sidt=ALWU2cvIEs1c%2FaBhtmWhQ8AAsQ%2Fxe3%2Fv4UL0TMdo5Ze94rXZp4lRAY473vgo0vNTWUusIuiH%2Bg%2FZA5sd%2FbavcNfPRSeFjKfv2lXIkdir8nijZcScfoCZZhKgOIklW1aSuBMAUKEFW3evUOowZaLJbLjFnkvZFFCysKgqH2wQLVWEK7imOruCw%2BYE%2BpCCj%2Bmy27lKHx4DNIow%2Fuoq4a%2BoFZOC6ZpU79k928%2BYtfaAL70cHsH4O2u3whOab4hD56Amq4EFNsxIgCz2&continue=https%3A%2F%2Fmyaccount.google.com%2F%3Futm_source%3DOGB%26pli%3D1%26nlr%3D1&dbus=JO,My Account,6/20/2016 23:58:49,1,https://accounts.google.com/RefreshSID?continue=https://myaccount.google.com/?utm_source%3DOGB%26pli%3D1%26nlr%3D1,Link,Chrome,Hunter,Default,443,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,220
https://apps.skype.com/adcontrol/prelogic.html,,6/21/2016 12:58:08,1,,,Internet Explorer 10/11 / Edge,Hunter,,46,,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat,106
https://defcon.org/images/defcon-22/dc-22-presentations/Balazs/DEFCON-22-Zoltan-Balazs-Bypass-firewalls-application-whitelists-in-20-seconds-UPDATED.pdf,,6/20/2016 23:56:25,1,,Link,Chrome,Hunter,Default,152,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,205
https://get.adobe.com/reader/,"Adobe Acrobat Reader DC Download | Free PDF viewer for Windows, Mac OS, Android",6/21/2016 09:17:07,1,,Link,Chrome,Hunter,Default,29,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,43
https://get.adobe.com/reader/completion/adm/?exitcode=0&type=install&re=0&appId=406,Adobe - Download Adobe Acrobat Reader DC,6/21/2016 09:22:06,1,,Auto TopLevel,Chrome,Hunter,Default,83,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,45
https://get.adobe.com/reader/download/?installer=Reader_DC_2015.016.20039_English_for_Windows&os=Windows%208.1&browser_type=KHTML&browser_dist=Chrome&dualoffer=false&mdualoffer=true&a=Intel_True_Key&a=McAfee_Security_Scan_Plus,Adobe - Install Adobe Acrobat Reader DC,6/21/2016 09:17:42,1,https://get.adobe.com/reader/,Link,Chrome,Hunter,Default,226,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,44
https://get.skype.com/go/download/,Download Skype for Desktop Computer | Skype,6/21/2016 08:54:12,1,https://go.skype.com/download/,Link,Chrome,Hunter,Default,34,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,15
https://github.com/vanhauser-thc/thc-hydra,GitHub - vanhauser-thc/thc-hydra: hydra,6/21/2016 11:03:35,1,https://www.thc.org/thc-hydra/,Link,Chrome,Hunter,Default,42,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,339
https://go.skype.com/download/,Download Skype for Desktop Computer | Skype,6/21/2016 08:54:12,1,https://www.skype.com/en/,Link,Chrome,Hunter,Default,30,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,14
https://hangouts.google.com/,Linux rules says...,6/21/2016 10:46:15,2,,Link,Chrome,Hunter,Default,28,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,281
https://hangouts.google.com/,Linux rules says...,6/21/2016 10:46:15,2,,Link,Chrome,Hunter,Default,28,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,280
https://images2.alphacoders.com/480/480531.png,480531.png (1920×1080),6/21/2016 09:44:56,1,"https://www.google.jo/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwjpuLrU5LfNAhUHUBQKHd50ChsQjBwIBA&url=https%3A%2F%2Fimages2.alphacoders.com%2F480%2F480531.png&bvm=bv.124817099,d.d24&psig=AFQjCNFEVZBTDqKQMLfFuv-B4e71q5oyMQ&ust=1466552641516287",Link,Chrome,Hunter,Default,46,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,167
https://images3.alphacoders.com/232/232919.jpg,232919.jpg (1920×1080),6/21/2016 09:44:38,1,"https://www.google.jo/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwjf1YrM5LfNAhVHbxQKHcXlAxsQjBwIBA&url=https%3A%2F%2Fimages3.alphacoders.com%2F232%2F232919.jpg&bvm=bv.124817099,d.d24&psig=AFQjCNFEVZBTDqKQMLfFuv-B4e71q5oyMQ&ust=1466552641516287",Link,Chrome,Hunter,Default,46,0,M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Local\Google\Chrome\User Data\Default\History,159
