SourceFile,SourceCreated,SourceModified,SourceAccessed,AppId,AppIdDescription,EntryName,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,CommonPath,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,TrackerCreatedOn,ExtraBlocksPresent,Arguments
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d93f411851d7c929.customDestinations-ms,2020-08-07 18:21:47.7109379,2021-02-14 02:32:17.2873968,2022-02-20 03:34:23.8149395,d93f411851d7c929,Windows Powershell 5.0 32-bit,,2020-08-07 18:34:06.1237540,2018-09-15 05:08:49.0897203,2021-02-14 02:32:17.2717836,2494,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasIconLocation, IsUnicode, RunAsUser, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Users\anit.ghosh\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Windows PowerShell.lnk,,Shared Documents Folder (Users Files)\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Windows PowerShell.lnk,0x15492,0x3,desktop-23ps6es,00:15:5d:19:58:03,2020-08-01 22:46:32.5001490,"TrackerDataBaseBlock, PropertyStoreDataBlock",
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d93f411851d7c929.customDestinations-ms,2020-08-07 18:21:47.7109379,2021-02-14 02:32:17.2873968,2022-02-20 03:34:23.8149395,d93f411851d7c929,Windows Powershell 5.0 32-bit,,2018-09-15 05:07:35.0992170,2018-09-15 05:07:35.0992170,2021-02-10 19:54:19.7597485,214016,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasIconLocation, IsUnicode, HasExpString, RunAsUser, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe,,My Computer\C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe,0x97E9,0x1,desktop-23ps6es,00:15:5d:19:58:03,2020-08-01 22:46:32.5001298,"EnvironmentVariableDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\d93f411851d7c929.customDestinations-ms,2020-08-07 18:21:47.7109379,2021-02-14 02:32:17.2873968,2022-02-20 03:34:23.8149395,d93f411851d7c929,Windows Powershell 5.0 32-bit,,2018-09-15 05:07:35.0992170,2018-09-15 05:07:35.0992170,2021-02-10 19:54:19.7597485,214016,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasIconLocation, IsUnicode, HasExpString, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe,,My Computer\C:\Windows\System32\WindowsPowerShell\v1.0\powershell_ise.exe,0x97E9,0x1,desktop-23ps6es,00:15:5d:19:58:03,2020-08-01 22:46:32.5001298,"EnvironmentVariableDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\f8f05350c84c9d76.customDestinations-ms,2020-08-01 22:27:58.5566451,2020-08-01 23:28:56.2930951,2022-02-20 03:34:23.8149395,f8f05350c84c9d76,Unknown AppId,,2020-08-01 21:04:22.9286587,2021-02-03 19:21:01.0000000,2020-08-01 22:58:44.4663686,386528,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasName, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Program Files\Mozilla Thunderbird\thunderbird.exe,,My Computer\C:\Program Files\Mozilla Thunderbird\thunderbird.exe,0x1483F,0x1,desktop-23ps6es,00:15:5d:19:58:03,2021-02-13 19:56:32.5000641,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",-compose
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\anit.ghosh\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\f8f05350c84c9d76.customDestinations-ms,2020-08-01 22:27:58.5566451,2020-08-01 23:28:56.2930951,2022-02-20 03:34:23.8149395,f8f05350c84c9d76,Unknown AppId,,2020-08-01 21:04:22.9286587,2021-02-03 19:21:01.0000000,2020-08-01 22:58:44.4663686,386528,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasName, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Program Files\Mozilla Thunderbird\thunderbird.exe,,My Computer\C:\Program Files\Mozilla Thunderbird\thunderbird.exe,0x1483F,0x1,desktop-23ps6es,00:15:5d:19:58:03,2021-02-13 19:56:32.5000641,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",-addressbook
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 21:01:36.3809731,2020-08-01 21:04:24.2411588,2022-02-20 03:34:23.8234534,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,2021-02-02 01:45:06.2000340,2021-02-02 01:45:06.2040450,2020-08-01 21:04:06.9285729,816072,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Program Files\Internet Explorer\iexplore.exe,,My Computer\C:\Program Files\Internet Explorer\iexplore.exe,0xE25E,0x1,desktop-23ps6es,00:15:5d:19:58:03,2020-08-01 21:48:37.5000296,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",-private
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 21:01:36.3809731,2020-08-01 21:04:24.2411588,2022-02-20 03:34:23.8234534,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,2021-02-02 01:45:06.2000340,2021-02-02 01:45:06.2040450,2020-08-01 21:04:06.9285729,816072,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Program Files\Internet Explorer\iexplore.exe,,My Computer\C:\Program Files\Internet Explorer\iexplore.exe,0xE25E,0x1,desktop-23ps6es,00:15:5d:19:58:03,2020-08-01 21:48:37.5000296,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",-newtab
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 21:01:36.3809731,2020-08-01 21:04:24.2411588,2022-02-20 03:34:23.8234534,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,2021-02-02 01:45:06.2000340,2021-02-02 01:45:06.2040450,2020-08-01 21:04:06.9285729,816072,,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasArguments, HasIconLocation, IsUnicode, HasExpIcon, DisableKnownFolderTracking, AllowLinkToLink",Fixed storage media (Hard drive),188F1FCA,,C:\Program Files\Internet Explorer\iexplore.exe,,My Computer\C:\Program Files\Internet Explorer\iexplore.exe,0xE25E,0x1,desktop-23ps6es,00:15:5d:19:58:03,2020-08-01 21:48:37.5000296,"IconEnvironmentDataBlock, TrackerDataBaseBlock, PropertyStoreDataBlock",-restore
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 21:01:36.3809731,2020-08-01 21:04:24.2411588,2022-02-20 03:34:23.8234534,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\https://www.msn.com/ru-ru/?ocid=iehp,,,,,,PropertyStoreDataBlock,
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 21:01:36.3809731,2020-08-01 21:04:24.2411588,2022-02-20 03:34:23.8234534,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\https://www.thunderbird.net/en-US/,,,,,,PropertyStoreDataBlock,
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 21:01:36.3809731,2020-08-01 21:04:24.2411588,2022-02-20 03:34:23.8234534,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\https://www.bing.com/search?q=thunderbird&src=IE-SearchBox&FORM=IEMDS2,,,,,,PropertyStoreDataBlock,
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 21:01:36.3809731,2020-08-01 21:04:24.2411588,2022-02-20 03:34:23.8234534,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\https://www.thunderbird.net/ru/,,,,,,PropertyStoreDataBlock,
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 21:01:36.3809731,2020-08-01 21:04:24.2411588,2022-02-20 03:34:23.8234534,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\https://www.bing.com/search?q=thunderbird&src=IE-SearchBox&FORM=IESR4S,,,,,,PropertyStoreDataBlock,
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 21:01:36.3809731,2020-08-01 21:04:24.2411588,2022-02-20 03:34:23.8234534,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\https://www.google.com/intl/ru/chrome/thank-you.html?installdataindex=empty&statcb=0&defaultbrowser=0,,,,,,PropertyStoreDataBlock,
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 21:01:36.3809731,2020-08-01 21:04:24.2411588,2022-02-20 03:34:23.8234534,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\https://www.google.com/intl/ru/chrome/thank-you.html?statcb=1&installdataindex=empty&defaultbrowser=0,,,,,,PropertyStoreDataBlock,
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 21:01:36.3809731,2020-08-01 21:04:24.2411588,2022-02-20 03:34:23.8234534,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\https://www.google.com/intl/ru/chrome/,,,,,,PropertyStoreDataBlock,
C:\Users\CFUser\OneDrive - Kroll\Training\BelkasoftCTFImages\BelkaDay_SUSPECT_LAPTOP\tout\F\Users\User\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\28c8b86deab549a1.customDestinations-ms,2020-08-01 21:01:36.3809731,2020-08-01 21:04:24.2411588,2022-02-20 03:34:23.8234534,28c8b86deab549a1,Internet Explorer 8.0.7600.16385 / 9,,,,,0,,,0,"HasTargetIdList, IsUnicode, DisableKnownFolderTracking, AllowLinkToLink",(None),,,,,Internet Explorer (Homepage)\https://www.bing.com/search?q=chrome&src=IE-SearchBox&FORM=IESR4A,,,,,,PropertyStoreDataBlock,
