timestamp,detections,path,count,Event.System.Provider,Event ID,Record ID,Computer,Event Data
2018-03-27T09:36:20.572860+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,251,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 1
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 1
Active: 1
Protocol: 256
EmbeddedContext: '@{Microsoft.WindowsFeedbackHub_1.1705.2121.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}'
RuleName: '@{Microsoft.WindowsFeedbackHub_1.1705.2121.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}'
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{230D5600-1C93-4E5B-A67D-5715BDC633DB}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 6
Flags: 3
LocalAddresses: '*'
"
2018-03-27T09:36:20.573699+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,252,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 1
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 2
Active: 1
Protocol: 256
EmbeddedContext: '@{Microsoft.WindowsFeedbackHub_1.1705.2121.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}'
RuleName: '@{Microsoft.WindowsFeedbackHub_1.1705.2121.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}'
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{BBCEF33F-733B-49F5-8ECC-001144917118}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 6
Flags: 3
LocalAddresses: '*'
"
2018-03-27T09:36:20.574475+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,253,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 2
Active: 1
Protocol: 256
EmbeddedContext: '@{Microsoft.WindowsFeedbackHub_1.1705.2121.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}'
RuleName: '@{Microsoft.WindowsFeedbackHub_1.1705.2121.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}'
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{CC3AEDAC-9B70-4030-AFFF-58F2C73CEB87}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 7
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:20.575392+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,254,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 2
Active: 1
Protocol: 256
EmbeddedContext: '@{Microsoft.WindowsFeedbackHub_1.1705.2121.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}'
RuleName: '@{Microsoft.WindowsFeedbackHub_1.1705.2121.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}'
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{87E38ED0-80C9-4DC1-B6AB-C0B0634EDAD4}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 7
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:20.576262+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,255,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 1
Active: 1
Protocol: 256
EmbeddedContext: '@{Microsoft.WindowsFeedbackHub_1.1705.2121.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}'
RuleName: '@{Microsoft.WindowsFeedbackHub_1.1705.2121.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsFeedbackHub/Resources/AppStoreName}'
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{F0481E67-9AAC-47BE-A988-FF0464FE0655}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 3
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:21.240814+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,258,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 2
Active: 1
Protocol: 256
EmbeddedContext: '@{Microsoft.WindowsCalculator_10.1706.2406.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}'
RuleName: '@{Microsoft.WindowsCalculator_10.1706.2406.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}'
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{8E5F2586-C37A-4183-A2CC-F87F5197310B}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 7
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:21.241683+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,259,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 2
Active: 1
Protocol: 256
EmbeddedContext: '@{Microsoft.WindowsCalculator_10.1706.2406.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}'
RuleName: '@{Microsoft.WindowsCalculator_10.1706.2406.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsCalculator/Resources/AppStoreName}'
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{0DD73645-8E66-432E-A67B-0D9B0756800D}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 7
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:21.888131+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,262,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 2
Active: 1
Protocol: 256
EmbeddedContext: Wallet
RuleName: Wallet
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{4B1887C8-F71C-4F84-AF99-760C86A00069}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 7
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:21.888703+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,263,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 2
Active: 1
Protocol: 256
EmbeddedContext: Wallet
RuleName: Wallet
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{4EC17850-63D9-49AC-93D4-EBC6D5FEAF34}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 7
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:22.711510+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,270,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 2
Active: 1
Protocol: 256
EmbeddedContext: '@{Microsoft.StorePurchaseApp_11706.1707.7010.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
RuleName: '@{Microsoft.StorePurchaseApp_11706.1707.7010.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{FC7E451E-861C-4D1E-AC80-437F6E6DAC4A}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 7
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:22.712362+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,271,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 2
Active: 1
Protocol: 256
EmbeddedContext: '@{Microsoft.StorePurchaseApp_11706.1707.7010.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
RuleName: '@{Microsoft.StorePurchaseApp_11706.1707.7010.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.StorePurchaseApp/Resources/DisplayTitle}'
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{FDFE866C-B270-4CD2-B36A-A5474E861C07}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 7
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:23.200239+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,274,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 1
Active: 1
Protocol: 256
EmbeddedContext: Print 3D
RuleName: Print 3D
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{580B739E-E1A7-4595-B083-61C1B2798471}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 7
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:23.200663+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,275,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 2
Active: 1
Protocol: 256
EmbeddedContext: Print 3D
RuleName: Print 3D
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{82B85494-3024-48B0-ABB4-DA0175632605}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 7
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:23.201086+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,276,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 1
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 1
Active: 1
Protocol: 256
EmbeddedContext: Print 3D
RuleName: Print 3D
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{0A3A0582-D29A-45A4-AEB9-596596D82F4F}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 6
Flags: 3
LocalAddresses: '*'
"
2018-03-27T09:36:23.201533+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,277,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 1
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 2
Active: 1
Protocol: 256
EmbeddedContext: Print 3D
RuleName: Print 3D
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{ED9A45C9-457B-42AC-AF85-CA4F8DBF85C8}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 6
Flags: 3
LocalAddresses: '*'
"
2018-03-27T09:36:23.201981+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,278,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 2
Active: 1
Protocol: 256
EmbeddedContext: Print 3D
RuleName: Print 3D
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{DB5D5425-7FE9-4782-B3DA-6BF82C871CEA}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 7
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:23.202625+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,279,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 2
Active: 1
Protocol: 256
EmbeddedContext: Print 3D
RuleName: Print 3D
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{8B7473A1-262F-4D37-8B16-0013EC4CEA13}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 7
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:23.203256+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,280,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 1
Active: 1
Protocol: 256
EmbeddedContext: Print 3D
RuleName: Print 3D
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{F0BA53F8-55BB-4C90-B872-53CF7FC5284E}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 3
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:23.841156+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,283,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 2
Active: 1
Protocol: 256
EmbeddedContext: '@{Microsoft.People_10.2.2351.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.People/Resources/AppStoreName}'
RuleName: '@{Microsoft.People_10.2.2351.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.People/Resources/AppStoreName}'
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{AF115E7E-61A9-468C-AEEA-BF747B0123B4}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 7
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:23.842032+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,284,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 2
Active: 1
Protocol: 256
EmbeddedContext: '@{Microsoft.People_10.2.2351.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.People/Resources/AppStoreName}'
RuleName: '@{Microsoft.People_10.2.2351.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.People/Resources/AppStoreName}'
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{437F4D81-0FCE-4609-95F9-1E5EE7FFF75B}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 7
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:24.470943+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,287,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 1
Active: 1
Protocol: 256
EmbeddedContext: '@{Microsoft.OneConnect_3.1708.2224.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.OneConnect/OneConnect/AppStoreName}'
RuleName: '@{Microsoft.OneConnect_3.1708.2224.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.OneConnect/OneConnect/AppStoreName}'
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{FC9E4622-AF99-4196-B1CC-86C9C36587B5}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 7
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:24.471764+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,288,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 0
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 2
Active: 1
Protocol: 256
EmbeddedContext: '@{Microsoft.OneConnect_3.1708.2224.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.OneConnect/OneConnect/AppStoreName}'
RuleName: '@{Microsoft.OneConnect_3.1708.2224.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.OneConnect/OneConnect/AppStoreName}'
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{4093974D-66DB-48EB-88FC-A08857ACC910}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 7
Flags: 1
LocalAddresses: '*'
"
2018-03-27T09:36:24.472512+00:00,Uncommon New Firewall Rule Added In Windows Firewall Exception List,C:\temp\2024LoneWolf\tout\D\Windows\System32\winevt\logs\Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,1,Microsoft-Windows-Windows Firewall With Advanced Security,2004,289,WIN-1M3263ACE5D,"Action: 3
LocalOnlyMapped: 0
RuleStatus: 65536
EdgeTraversal: 0
Origin: 1
SecurityOptions: 1
ApplicationPath: ''
RemotePorts: ''
LocalPorts: ''
Direction: 1
Active: 1
Protocol: 256
EmbeddedContext: '@{Microsoft.OneConnect_3.1708.2224.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.OneConnect/OneConnect/AppStoreName}'
RuleName: '@{Microsoft.OneConnect_3.1708.2224.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.OneConnect/OneConnect/AppStoreName}'
ServiceName: ''
RemoteAddresses: '*'
RemoteMachineAuthorizationList: ''
LooseSourceMapped: 0
RuleId: '{8DF545A5-4BD8-41F6-8B59-43723D94D5A2}'
ModifyingUser: S-1-5-80-3088073201-1464728630-1879813800-1107566885-823218052
ModifyingApplication: C:\Windows\System32\svchost.exe
SchemaVersion: 539
RemoteUserAuthorizationList: ''
Profiles: 6
Flags: 3
LocalAddresses: '*'
"
