SourceFile,SourceCreated,SourceModified,SourceAccessed,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,NetworkPath,CommonPath,Arguments,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,MACVendor,TrackerCreatedOn,ExtraBlocksPresent
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Default\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Window Switcher.lnk,2013-08-22 06:54:22,2013-08-22 06:54:22,2021-08-30 12:27:35,,,,0,,,0,"HasTargetIdList, HasName, HasIconLocation, IsUnicode, ForceNoLinkInfo",(None),,,,,,,Window Switcher,,,,,,,PropertyStoreDataBlock
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Google Chrome.lnk,2016-06-21 08:43:03,2016-06-20 23:49:05,2021-08-30 12:27:35,2016-06-21 08:43:03,2016-06-15 08:27:03,2016-06-21 08:43:03,1122456,..\..\..\..\..\..\..\Program Files (x86)\Google\Chrome\Application\chrome.exe,C:\Program Files (x86)\Google\Chrome\Application,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasName, HasRelativePath, HasWorkingDir, HasIconLocation, IsUnicode, HasExpIcon",Fixed storage media (Hard drive),669B1B2A,,C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,,,,My Computer\C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,0x1488E,0x1,4orensics,08:00:27:d2:69:d7,PCS SYSTEMTECHNIK,2016-06-21 08:19:10,"IconEnvironmentDataBlock, SpecialFolderDataBlock, KnownFolderDataBlock, PropertyStoreDataBlock, TrackerDataBaseBlock"
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Launch Internet Explorer Browser.lnk,2016-06-21 08:38:47,2016-06-21 08:38:47,2021-08-30 12:27:35,2014-03-18 10:14:20,2014-03-18 10:14:20,2014-03-18 10:14:20,809648,..\..\..\..\..\..\..\Program Files\Internet Explorer\iexplore.exe,%HOMEDRIVE%%HOMEPATH%,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasName, HasRelativePath, HasWorkingDir, IsUnicode",Fixed storage media (Hard drive),669B1B2A,,C:\Program Files\Internet Explorer\iexplore.exe,,,,My Computer\C:\Program Files\Internet Explorer\iexplore.exe,0x465B,0x1,4orensics,00:15:5d:8d:a0:f0,MICROSOFT,2014-03-18 10:19:11,"SpecialFolderDataBlock, KnownFolderDataBlock, PropertyStoreDataBlock, TrackerDataBaseBlock"
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Microsoft Outlook.lnk,2016-06-21 13:12:29,2016-06-21 13:12:29,2021-08-30 12:27:35,2014-01-23 15:05:36,2014-01-23 15:05:36,2016-06-20 23:59:16,27002024,..\..\..\..\..\..\..\Program Files\Microsoft Office\Office15\OUTLOOK.EXE,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasRelativePath, HasArguments, IsUnicode",Fixed storage media (Hard drive),669B1B2A,,C:\Program Files\Microsoft Office\Office15\OUTLOOK.EXE,,,/recycle,My Computer\C:\Program Files\Microsoft Office\Office15\OUTLOOK.EXE,0x18249,0x1,4orensics,08:00:27:d2:69:d7,PCS SYSTEMTECHNIK,2016-06-21 11:40:41,"SpecialFolderDataBlock, KnownFolderDataBlock, PropertyStoreDataBlock, TrackerDataBaseBlock"
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Wireshark Legacy.lnk,2016-06-21 09:22:49,2016-06-21 09:22:49,2021-08-30 12:27:35,,,,0,..\..\..\..\..\..\..\Program Files\Wireshark\Wireshark-gtk.exe,C:\Users\Hunter,0,"HasTargetIdList, HasName, HasRelativePath, HasWorkingDir, HasIconLocation, IsUnicode, HasExpIcon",(None),,,,,,,My Computer\C:\Program Files\Wireshark\Wireshark-gtk.exe,0x0,,,,,,"PropertyStoreDataBlock, IconEnvironmentDataBlock"
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\Wireshark.lnk,2016-06-21 09:23:13,2016-06-21 09:23:13,2021-08-30 12:27:35,2016-06-07 18:38:48,2016-06-07 18:38:48,2016-06-21 09:23:11,7210656,..\..\..\..\..\..\..\Program Files\Wireshark\Wireshark.exe,C:\Program Files\Wireshark,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasName, HasRelativePath, HasWorkingDir, HasIconLocation, IsUnicode, HasExpIcon",Fixed storage media (Hard drive),669B1B2A,,C:\Program Files\Wireshark\Wireshark.exe,,,,My Computer\C:\Program Files\Wireshark\Wireshark.exe,0x1625E,0x3,4orensics,08:00:27:d2:69:d7,PCS SYSTEMTECHNIK,2016-06-21 08:19:10,"PropertyStoreDataBlock, IconEnvironmentDataBlock, TrackerDataBaseBlock"
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Office\Recent\Documents.LNK,2016-06-21 12:27:37,2016-06-21 12:27:37,2021-08-30 12:27:35,2016-06-21 08:37:46,2016-06-21 12:27:37,2016-06-21 12:27:37,4096,..\..\..\..\..\Documents,,"FileAttributeReadonly, FileAttributeDirectory","HasTargetIdList, HasLinkInfo, HasRelativePath, IsUnicode",Fixed storage media (Hard drive),669B1B2A,,C:\Users\,\\4ORENSICS\Users,Hunter\Documents,,My Computer\C:\Users\Hunter\Documents,0x13DDD,0x1,4orensics,08:00:27:d2:69:d7,PCS SYSTEMTECHNIK,2016-06-21 08:19:10,"SpecialFolderDataBlock, KnownFolderDataBlock, PropertyStoreDataBlock, TrackerDataBaseBlock"
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Office\Recent\Welcome.docx.LNK,2016-06-21 12:27:38,2016-06-21 12:27:46,2021-08-30 12:27:35,2016-06-21 12:27:37,2016-06-21 12:27:46,2016-06-21 12:27:46,11627,..\..\..\..\..\Documents\Welcome.docx,,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasRelativePath, IsUnicode",Fixed storage media (Hard drive),669B1B2A,,C:\Users\,\\4ORENSICS\Users,Hunter\Documents\Welcome.docx,,My Computer\C:\Users\Hunter\Documents\Welcome.docx,0x1529E,0x2,4orensics,08:00:27:d2:69:d7,PCS SYSTEMTECHNIK,2016-06-21 11:40:41,"SpecialFolderDataBlock, KnownFolderDataBlock, PropertyStoreDataBlock, TrackerDataBaseBlock"
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Windows\Recent\backup.pst.lnk,2016-06-21 13:15:00,2016-06-21 13:15:00,2021-08-30 12:27:35,,,,0,..\..\..\..\..\Dropbox\Outlook\backup.pst,C:\Users\Hunter\Dropbox\Outlook,0,"HasTargetIdList, HasLinkInfo, HasRelativePath, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),669B1B2A,,C:\Users\,\\4ORENSICS\Users,Hunter\Dropbox\Outlook\backup.pst,,Shared Documents Folder (Users Files)\Dropbox\Outlook\backup.pst,0x0,,,,,,PropertyStoreDataBlock
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Windows\Recent\dns-exfiltration-using-sqlmap-18-728.jpg.lnk,2016-06-21 12:17:39,2016-06-21 12:17:39,2021-08-30 12:27:35,2016-06-21 09:38:13,2016-06-21 09:38:13,2016-06-21 09:38:12,71910,..\..\..\..\..\Pictures\Exfil\dns-exfiltration-using-sqlmap-18-728.jpg,C:\Users\Hunter\Pictures\Exfil,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasRelativePath, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),669B1B2A,,C:\Users\,\\4ORENSICS\Users,Hunter\Pictures\Exfil\dns-exfiltration-using-sqlmap-18-728.jpg,,User Libraries\Pictures\Pictures\Exfil\dns-exfiltration-using-sqlmap-18-728.jpg,0x16672,0x7,4orensics,08:00:27:d2:69:d7,PCS SYSTEMTECHNIK,2016-06-21 11:40:41,"PropertyStoreDataBlock, TrackerDataBaseBlock"
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Windows\Recent\Exfil.lnk,2016-06-21 12:17:39,2016-06-21 12:17:42,2021-08-30 12:27:35,2016-06-21 09:37:36,2016-06-21 09:38:13,2016-06-21 09:38:13,0,..\..\..\..\..\Pictures\Exfil,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, HasRelativePath, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),669B1B2A,,C:\Users\,\\4ORENSICS\Users,Hunter\Pictures\Exfil,,User Libraries\Pictures\Pictures\Exfil,0x1659A,0x3,4orensics,08:00:27:d2:69:d7,PCS SYSTEMTECHNIK,2016-06-21 08:19:10,"PropertyStoreDataBlock, TrackerDataBaseBlock"
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Windows\Recent\Exfiltration_Diagram.png.lnk,2016-06-21 12:17:41,2016-06-21 12:17:42,2021-08-30 12:27:35,2016-06-21 09:37:49,2016-06-21 09:37:50,2016-06-21 09:37:32,100256,..\..\..\..\..\Pictures\Exfil\Exfiltration_Diagram.png,C:\Users\Hunter\Pictures\Exfil,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasRelativePath, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),669B1B2A,,C:\Users\,\\4ORENSICS\Users,Hunter\Pictures\Exfil\Exfiltration_Diagram.png,,User Libraries\Pictures\Pictures\Exfil\Exfiltration_Diagram.png,0x1663A,0x3,4orensics,08:00:27:d2:69:d7,PCS SYSTEMTECHNIK,2016-06-21 11:40:41,"PropertyStoreDataBlock, TrackerDataBaseBlock"
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Windows\Recent\home-network-design-networking-for-a-single-family-home-case-house-arkko-1433-x-792.jpg.lnk,2016-06-21 12:18:17,2016-06-21 12:19:31,2021-08-30 12:27:35,2016-06-21 12:18:17,2016-06-21 12:18:17,2016-06-21 12:18:14,335797,..\..\..\..\..\Documents\home-network-design-networking-for-a-single-family-home-case-house-arkko-1433-x-792.jpg,C:\Users\Hunter\Documents,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasRelativePath, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),669B1B2A,,C:\Users\,\\4ORENSICS\Users,Hunter\Documents\home-network-design-networking-for-a-single-family-home-case-house-arkko-1433-x-792.jpg,,User Libraries\Documents\Documents\home-network-design-networking-for-a-single-family-home-case-house-arkko-1433-x-792.jpg,0x5DAC,0xB,4orensics,08:00:27:d2:69:d7,PCS SYSTEMTECHNIK,2016-06-21 11:40:41,"PropertyStoreDataBlock, TrackerDataBaseBlock"
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Windows\Recent\nmapscan.xml.lnk,2016-06-21 13:05:19,2016-06-21 13:05:19,2021-08-30 12:27:35,2016-06-21 12:13:57,2016-06-21 12:13:57,2016-06-21 12:13:57,13137,..\..\..\..\..\Desktop\nmapscan.xml,C:\Users\Hunter\Desktop,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasRelativePath, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),669B1B2A,,C:\Users\,\\4ORENSICS\Users,Hunter\Desktop\nmapscan.xml,,nmapscan.xml,0xA0D,0x2A,4orensics,08:00:27:d2:69:d7,PCS SYSTEMTECHNIK,2016-06-21 11:40:41,"PropertyStoreDataBlock, TrackerDataBaseBlock"
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Windows\Recent\Outlook.lnk,2016-06-21 13:15:00,2016-06-21 13:15:00,2021-08-30 12:27:35,2016-06-21 13:14:25,2016-06-21 13:14:59,2016-06-21 13:14:59,0,..\..\..\..\..\Dropbox\Outlook,,"FileAttributeDirectory, FileAttributeArchive","HasTargetIdList, HasLinkInfo, HasRelativePath, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),669B1B2A,,C:\Users\,\\4ORENSICS\Users,Hunter\Dropbox\Outlook,,Shared Documents Folder (Users Files)\Dropbox\Outlook,0x1550E,0xA,4orensics,08:00:27:d2:69:d7,PCS SYSTEMTECHNIK,2016-06-21 11:40:41,"PropertyStoreDataBlock, TrackerDataBaseBlock"
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Windows\Recent\Welcome.docx.lnk,2016-06-21 12:27:37,2016-06-21 12:27:37,2021-08-30 12:27:35,,,,0,..\..\..\..\..\Documents\Welcome.docx,C:\Users\Hunter\Documents,0,"HasTargetIdList, HasLinkInfo, HasRelativePath, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),669B1B2A,,C:\Users\,\\4ORENSICS\Users,Hunter\Documents\Welcome.docx,,User Libraries\Documents\Local Disk (C:)\Users\Hunter\Documents\Welcome.docx,0x0,,,,,,PropertyStoreDataBlock
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\File Explorer.lnk,2016-06-21 08:37:57,2013-08-22 06:54:22,2021-08-30 12:27:35,,,,0,,,0,"HasTargetIdList, HasName, HasIconLocation, IsUnicode, ForceNoLinkInfo",(None),,,,,,,Unmapped GUID: 52205fd8-5dfb-447d-801a-d0b52f2e83e1,,,,,,,PropertyStoreDataBlock
M:\Forensics\TrainingImages\AliHadi\Challenge2UserPolicyViolation\tout\E\Users\Hunter\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\Internet Explorer.lnk,2016-06-21 08:37:57,2016-06-21 08:37:50,2021-08-30 12:27:35,2014-03-18 10:14:20,2014-03-18 10:14:20,2014-03-18 10:14:20,809648,..\..\..\..\..\..\..\..\Program Files\Internet Explorer\iexplore.exe,%HOMEDRIVE%%HOMEPATH%,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasName, HasRelativePath, HasWorkingDir, IsUnicode",Fixed storage media (Hard drive),669B1B2A,,C:\Program Files\Internet Explorer\iexplore.exe,,,,My Computer\C:\Program Files\Internet Explorer\iexplore.exe,0x465B,0x1,4orensics,00:15:5d:8d:a0:f0,MICROSOFT,2014-03-18 10:19:11,"SpecialFolderDataBlock, KnownFolderDataBlock, PropertyStoreDataBlock, TrackerDataBaseBlock"
